utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:23:43.820567+00:00,1777335823820,gyro,51.178387,-66.629501,-15.573449,running
2026-04-28T00:23:43.826823+00:00,1777335823826,mag,32.400002,-14.600000,-34.500000,running
2026-04-28T00:23:43.827417+00:00,1777335823827,acc,-0.041434,0.231840,-0.126934,running
2026-04-28T00:23:43.828026+00:00,1777335823828,gyro,53.193764,-72.431343,-10.687684,running
2026-04-28T00:23:43.834320+00:00,1777335823834,mag,32.400002,-14.600000,-34.500000,running
2026-04-28T00:23:43.834906+00:00,1777335823834,acc,-0.032156,0.300199,-0.104961,running
2026-04-28T00:23:43.835529+00:00,1777335823835,gyro,58.507034,-71.087761,-5.801919,running
2026-04-28T00:23:43.841854+00:00,1777335823841,mag,32.400002,-14.600000,-34.500000,running
2026-04-28T00:23:43.842438+00:00,1777335823842,acc,-0.003348,0.409086,-0.061016,running
2026-04-28T00:23:43.843067+00:00,1777335823843,gyro,67.179260,-59.972652,1.893160,running
2026-04-28T00:23:43.856895+00:00,1777335823856,mag,32.400002,-14.600000,-34.500000,running
2026-04-28T00:23:43.857421+00:00,1777335823857,acc,0.046945,0.559965,-0.017070,running
2026-04-28T00:23:43.858032+00:00,1777335823858,gyro,78.050095,-42.444969,12.702913,running
2026-04-28T00:23:43.871873+00:00,1777335823871,mag,32.400002,-16.900000,-35.700001,running
2026-04-28T00:23:43.872443+00:00,1777335823872,acc,0.044504,0.729398,0.000996,running
2026-04-28T00:23:43.873065+00:00,1777335823873,gyro,90.692001,-23.085127,23.879101,running
2026-04-28T00:23:43.879382+00:00,1777335823879,mag,32.400002,-16.900000,-35.700001,running
2026-04-28T00:23:43.879989+00:00,1777335823879,acc,-0.082449,0.924711,0.000996,running
2026-04-28T00:23:43.880590+00:00,1777335823880,gyro,104.250008,0.366543,34.261349,running
2026-04-28T00:23:43.894370+00:00,1777335823894,mag,32.400002,-16.900000,-35.700001,running
2026-04-28T00:23:43.894949+00:00,1777335823894,acc,-0.294852,1.156645,-0.010234,running
2026-04-28T00:23:43.895552+00:00,1777335823895,gyro,113.777237,23.268564,45.620754,running
2026-04-28T00:23:43.901802+00:00,1777335823901,mag,32.400002,-16.900000,-35.700001,running
2026-04-28T00:23:43.902463+00:00,1777335823902,acc,-0.494559,1.418363,-0.075664,running
2026-04-28T00:23:43.903078+00:00,1777335823903,gyro,114.876549,36.032623,65.102737,running
2026-04-28T00:23:43.909316+00:00,1777335823909,mag,32.799999,-18.400000,-36.799999,running
2026-04-28T00:23:43.909908+00:00,1777335823909,acc,-0.611258,1.656156,-0.229961,running
2026-04-28T00:23:43.910535+00:00,1777335823910,gyro,110.418282,36.215839,92.279800,running
2026-04-28T00:23:43.916815+00:00,1777335823916,mag,32.799999,-18.400000,-36.799999,running
2026-04-28T00:23:43.917438+00:00,1777335823917,acc,-0.599051,1.820707,-0.401348,running
2026-04-28T00:23:43.918019+00:00,1777335823918,gyro,95.394562,34.261536,111.273209,running
2026-04-28T00:23:43.924337+00:00,1777335823924,mag,32.799999,-18.400000,-36.799999,running
2026-04-28T00:23:43.924901+00:00,1777335823924,acc,-0.449637,1.912992,-0.557109,running
2026-04-28T00:23:43.931808+00:00,1777335823931,gyro,82.996933,33.406528,115.120758,running
2026-04-28T00:23:43.932449+00:00,1777335823932,mag,32.799999,-18.400000,-36.799999,running
2026-04-28T00:23:43.933040+00:00,1777335823933,acc,-0.279715,1.967680,-0.635234,running
2026-04-28T00:23:43.939316+00:00,1777335823939,gyro,66.996048,40.551960,98.142723,running
2026-04-28T00:23:43.939913+00:00,1777335823939,mag,32.799999,-19.500000,-37.600002,running
2026-04-28T00:23:43.940539+00:00,1777335823940,acc,-0.179617,1.972563,-0.642070,running
2026-04-28T00:23:43.946828+00:00,1777335823946,gyro,50.506592,57.224628,70.843513,running
2026-04-28T00:23:43.947441+00:00,1777335823947,mag,32.799999,-19.500000,-37.600002,running
2026-04-28T00:23:43.948049+00:00,1777335823948,acc,-0.135672,1.886625,-0.593730,running
2026-04-28T00:23:43.954325+00:00,1777335823954,gyro,37.620388,76.095894,47.452911,running
2026-04-28T00:23:43.954909+00:00,1777335823954,mag,32.799999,-19.500000,-37.600002,running
2026-04-28T00:23:43.961853+00:00,1777335823961,acc,-0.118094,1.737211,-0.481426,running
2026-04-28T00:23:43.962436+00:00,1777335823962,gyro,31.146748,93.684647,31.146673,running
2026-04-28T00:23:43.963064+00:00,1777335823963,mag,32.799999,-19.500000,-37.600002,running
2026-04-28T00:23:43.969374+00:00,1777335823969,acc,-0.118582,1.611234,-0.344219,running
2026-04-28T00:23:43.969935+00:00,1777335823969,gyro,31.574255,106.692993,22.108011,running
2026-04-28T00:23:43.970543+00:00,1777335823970,mag,36.400002,-24.500000,-37.100002,running
2026-04-28T00:23:43.976885+00:00,1777335823976,acc,-0.165945,1.524809,-0.199687,running
2026-04-28T00:23:43.977442+00:00,1777335823977,gyro,36.826450,113.960571,16.855814,running
2026-04-28T00:23:43.978048+00:00,1777335823978,mag,36.400002,-24.500000,-37.100002,running
2026-04-28T00:23:43.984437+00:00,1777335823984,acc,-0.231375,1.455961,-0.040996,running
2026-04-28T00:23:43.984925+00:00,1777335823984,gyro,43.116871,112.861282,15.512229,running
2026-04-28T00:23:43.985564+00:00,1777335823985,mag,36.400002,-24.500000,-37.100002,running
2026-04-28T00:23:43.991822+00:00,1777335823991,acc,-0.297293,1.379301,0.090840,running
2026-04-28T00:23:43.992433+00:00,1777335823992,gyro,54.964855,102.662239,16.245092,running
2026-04-28T00:23:43.993023+00:00,1777335823993,mag,36.400002,-24.500000,-37.100002,running
2026-04-28T00:23:43.999380+00:00,1777335823999,acc,-0.381277,1.302152,0.149434,running
