utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:20:44.787167+00:00,1777335644787,acc,-0.165852,0.992000,-0.084754,standing
2026-04-28T00:20:44.793438+00:00,1777335644793,gyro,-3.358963,2.870498,-3.114749,standing
2026-04-28T00:20:44.815937+00:00,1777335644815,mag,45.600002,-1.400000,9.200000,standing
2026-04-28T00:20:44.838443+00:00,1777335644838,acc,-0.175617,0.989070,-0.086707,standing
2026-04-28T00:20:44.839011+00:00,1777335644838,acc,-0.173176,0.979793,-0.086707,standing
2026-04-28T00:20:44.845999+00:00,1777335644845,gyro,-4.824692,-1.221330,-2.870461,standing
2026-04-28T00:20:44.846601+00:00,1777335644846,mag,44.600002,-0.700000,9.200000,standing
2026-04-28T00:20:44.847308+00:00,1777335644847,acc,-0.169270,0.977840,-0.087195,standing
2026-04-28T00:20:44.883442+00:00,1777335644883,acc,-0.173664,0.974422,-0.088172,standing
2026-04-28T00:20:44.884012+00:00,1777335644884,gyro,-2.992531,-4.458149,-2.504028,standing
2026-04-28T00:20:44.884632+00:00,1777335644884,acc,-0.169270,0.981746,-0.088660,standing
2026-04-28T00:20:44.890884+00:00,1777335644890,gyro,-2.748243,-5.923879,-2.565100,standing
2026-04-28T00:20:44.891510+00:00,1777335644891,mag,45.299999,-1.000000,9.200000,standing
2026-04-28T00:20:44.892155+00:00,1777335644892,acc,-0.166340,0.988582,-0.087195,standing
2026-04-28T00:20:44.898435+00:00,1777335644898,gyro,-2.687171,-6.717815,-3.786542,standing
2026-04-28T00:20:44.905940+00:00,1777335644905,mag,45.299999,-1.000000,9.200000,standing
2026-04-28T00:20:44.906546+00:00,1777335644906,acc,-0.160969,0.995906,-0.080848,standing
2026-04-28T00:20:44.907179+00:00,1777335644907,acc,-0.154133,1.010555,-0.080848,standing
2026-04-28T00:20:44.913467+00:00,1777335644913,gyro,-0.305360,-3.236708,-2.748317,standing
2026-04-28T00:20:44.914036+00:00,1777335644914,acc,-0.150715,1.010066,-0.077430,standing
2026-04-28T00:20:44.914655+00:00,1777335644914,gyro,-1.526801,-1.954195,-2.381884,standing
2026-04-28T00:20:44.920908+00:00,1777335644920,mag,44.600002,-1.000000,8.400001,standing
2026-04-28T00:20:44.921512+00:00,1777335644921,acc,-0.150715,0.990535,-0.073523,standing
2026-04-28T00:20:44.922126+00:00,1777335644922,gyro,-0.671793,-0.427393,-2.565100,standing
2026-04-28T00:20:44.928409+00:00,1777335644928,acc,-0.168781,0.989559,-0.073035,standing
2026-04-28T00:20:44.929002+00:00,1777335644928,acc,-0.139973,0.980770,-0.062293,standing
2026-04-28T00:20:44.929630+00:00,1777335644929,gyro,0.427504,1.404768,-5.007983,standing
2026-04-28T00:20:44.943429+00:00,1777335644943,acc,-0.149250,0.987117,-0.059852,standing
2026-04-28T00:20:44.944007+00:00,1777335644943,gyro,-1.893234,1.587985,-4.397262,standing
2026-04-28T00:20:44.944630+00:00,1777335644944,acc,-0.149250,0.993465,-0.060340,standing
2026-04-28T00:20:44.950885+00:00,1777335644950,acc,-0.140461,1.014461,-0.063758,standing
2026-04-28T00:20:44.951503+00:00,1777335644951,gyro,-1.648946,7.817334,-1.649020,standing
2026-04-28T00:20:44.952130+00:00,1777335644952,mag,44.900002,-1.100000,7.900000,standing
2026-04-28T00:20:44.958520+00:00,1777335644958,acc,-0.155598,1.033992,-0.062781,standing
2026-04-28T00:20:44.959065+00:00,1777335644959,gyro,-2.381810,10.015928,-0.000074,standing
2026-04-28T00:20:44.965946+00:00,1777335644965,mag,44.900002,-0.400000,7.900000,standing
2026-04-28T00:20:44.966572+00:00,1777335644966,acc,-0.163410,1.035945,-0.064734,standing
2026-04-28T00:20:44.988478+00:00,1777335644988,gyro,-2.870387,11.848090,0.671719,standing
2026-04-28T00:20:44.989014+00:00,1777335644989,mag,44.900002,-0.400000,7.900000,standing
